attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
coherence,350,1.395012,0.92992175,0.85408291,6.4902169291e-05,0.52343750,2026-07-01T10:50:04.845107+00:00
coherence,360,1.434913,0.80583090,,6.29452295797e-05,0.31640625,2026-07-01T10:50:12.838552+00:00
coherence,360,1.434913,0.65498704,0.85414307,6.29452295797e-05,0.31640625,2026-07-01T10:50:30.603172+00:00
coherence,370,1.474813,0.81107354,,6.09726487278e-05,0.44921875,2026-07-01T10:50:37.199354+00:00
coherence,370,1.474813,0.78399765,0.85415576,6.09726487278e-05,0.44921875,2026-07-01T10:50:54.982736+00:00
coherence,380,1.514713,0.83125567,,5.8988309998e-05,0.33007812,2026-07-01T10:51:03.042201+00:00
coherence,380,1.514713,0.68736225,0.85486330,5.8988309998e-05,0.33007812,2026-07-01T10:51:20.805721+00:00
coherence,390,1.554613,0.82956879,,5.69961198e-05,0.51953125,2026-07-01T10:51:28.111870+00:00
coherence,390,1.554613,0.88903314,0.85402175,5.69961198e-05,0.51953125,2026-07-01T10:51:45.880076+00:00
coherence,400,1.594514,0.76083031,,5.5e-05,0.38281250,2026-07-01T10:51:53.619888+00:00
coherence,400,1.594514,0.66629106,0.85408220,5.5e-05,0.38281250,2026-07-01T10:52:11.413992+00:00
coherence,410,1.634414,0.80779273,,5.30038802e-05,0.56640625,2026-07-01T10:52:19.587064+00:00
coherence,410,1.634414,0.72713274,0.85419972,5.30038802e-05,0.56640625,2026-07-01T10:52:37.347297+00:00
coherence,420,1.674314,0.74845378,,5.1011690002e-05,0.43945312,2026-07-01T10:52:46.089716+00:00
coherence,420,1.674314,0.86620176,0.85390570,5.1011690002e-05,0.43945312,2026-07-01T10:53:03.869656+00:00
coherence,430,1.714214,0.87069639,,4.90273512722e-05,0.56640625,2026-07-01T10:53:11.205663+00:00
coherence,430,1.714214,0.70000631,0.85269628,4.90273512722e-05,0.56640625,2026-07-01T10:53:28.978394+00:00
coherence,440,1.754115,0.88076228,,4.70547704203e-05,0.41601562,2026-07-01T10:53:37.389186+00:00
coherence,440,1.754115,1.24287713,0.85268472,4.70547704203e-05,0.41601562,2026-07-01T10:53:55.157720+00:00
coherence,450,1.794015,0.87605534,,4.5097830709e-05,0.43750000,2026-07-01T10:54:03.629727+00:00
coherence,450,1.794015,0.79270262,0.85306148,4.5097830709e-05,0.43750000,2026-07-01T10:54:21.403784+00:00
coherence,460,1.833915,0.83165514,,4.31603846098e-05,0.51562500,2026-07-01T10:54:29.513161+00:00
coherence,460,1.833915,0.76811278,0.85359074,4.31603846098e-05,0.51562500,2026-07-01T10:54:47.275692+00:00
coherence,470,1.873815,0.90026470,,4.12462462183e-05,0.44140625,2026-07-01T10:54:55.548469+00:00
coherence,470,1.873815,0.86485457,0.85239825,4.12462462183e-05,0.44140625,2026-07-01T10:55:13.316671+00:00
coherence,480,1.913716,0.81138116,,3.93591837464e-05,0.34570312,2026-07-01T10:55:21.006688+00:00
coherence,480,1.913716,0.80675322,0.85235523,3.93591837464e-05,0.34570312,2026-07-01T10:55:38.772268+00:00
coherence,490,1.953616,0.84135612,,3.75029121037e-05,0.50781250,2026-07-01T10:55:47.269076+00:00
coherence,490,1.953616,0.87455392,0.85207465,3.75029121037e-05,0.50781250,2026-07-01T10:56:05.032711+00:00
coherence,500,1.993516,0.78994578,,3.56810855843e-05,0.47460938,2026-07-01T10:56:12.714218+00:00
coherence,500,1.993516,0.75598902,0.85217661,3.56810855843e-05,0.47460938,2026-07-01T10:56:30.484683+00:00
coherence,502,2.000000,0.82378214,0.85231113,3.53211705794e-05,0.58593750,2026-07-01T10:56:49.761148+00:00
coherence,510,2.031920,0.81238516,,3.3897290673e-05,0.33789062,2026-07-01T10:56:55.370751+00:00
coherence,510,2.031920,0.81053960,0.85252027,3.3897290673e-05,0.33789062,2026-07-01T10:57:13.141856+00:00
coherence,520,2.071820,0.83459423,,3.21550389848e-05,0.50390625,2026-07-01T10:57:21.045677+00:00
coherence,520,2.071820,0.78327268,0.85343731,3.21550389848e-05,0.50390625,2026-07-01T10:57:38.822554+00:00
coherence,530,2.111721,0.73121293,,3.04577603517e-05,0.44140625,2026-07-01T10:57:47.036671+00:00
coherence,530,2.111721,0.60062563,0.85409140,3.04577603517e-05,0.44140625,2026-07-01T10:58:04.805543+00:00
coherence,540,2.151621,0.77502882,,2.8808796071e-05,0.44335938,2026-07-01T10:58:12.510203+00:00
coherence,540,2.151621,0.57323503,0.85384066,2.8808796071e-05,0.44335938,2026-07-01T10:58:30.292162+00:00
coherence,550,2.191521,0.80374248,,2.72113923274e-05,0.55468750,2026-07-01T10:58:39.200620+00:00
coherence,550,2.191521,0.75702989,0.85390945,2.72113923274e-05,0.55468750,2026-07-01T10:58:56.981614+00:00
