evaluator,evaluator_role,p_name,method,params,U_p_baseline,U_p_lambda,delta_u_p,ci_low,ci_high,excludes_zero,p_value,selection_regret,baseline_regret,p_holm_within_rm,p_holm_global,holm_within_rm_improves,holm_global_improves,holm_global_harms
armorm,primary post-hoc evaluator,only_verbosity,Fair,"alpha=2.0,eps=0.1",0.60556640625,0.607177734375,0.001611328125,-0.002490234375,0.00576171875,False,0.4316,0.012792968750000022,0.014404296875,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Avg,rho=0.0,0.9589326477050781,0.9750384521484377,0.016105804443359375,-0.01402927017211914,0.0461563892364502,False,0.3,0.015604076385497878,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Avg,rho=0.1,0.9589326477050781,0.9683346176147462,0.009401969909667967,-0.012283855438232422,0.03048117065429688,False,0.3826,0.022307910919189378,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Avg,rho=0.2,0.9589326477050781,0.9673837661743164,0.00845111846923828,-0.005753647804260253,0.02392985153198241,False,0.2532,0.0232587623596191,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Avg,rho=0.5,0.9589326477050781,0.961391944885254,0.0024592971801757806,-0.006912195205688477,0.012246478080749513,False,0.6148,0.029250583648681494,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.0,0.9589326477050781,0.9615481948852541,0.0026155471801757807,-0.006740575790405275,0.01238963508605957,False,0.5892,0.029094333648681414,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.1,0.9589326477050781,0.9629318618774415,0.003999214172363281,-0.0048820934295654315,0.013356406211853028,False,0.3776,0.02771066665649402,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.25,0.9589326477050781,0.9614072799682618,0.002474632263183594,-0.005767848968505861,0.011201850891113276,False,0.5632,0.02923524856567372,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.5,0.9589326477050781,0.959475212097168,0.0005425643920898435,-0.007157834053039551,0.008655955314636228,False,0.9132,0.03116731643676751,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.75,0.9589326477050781,0.9603751754760743,0.0014425277709960937,-0.006108076095581056,0.009376622200012202,False,0.7368,0.030267353057861213,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.9,0.9589326477050781,0.9584519577026368,-0.0004806900024414062,-0.0073842906951904295,0.006683845520019494,False,0.862,0.032190570831298726,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,MaxMin,c=0.95,0.9589326477050781,0.9602436828613281,0.0013110351562499998,-0.005072021484375001,0.00819854736328125,False,0.7126,0.030398845672607422,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.0,eps=0.01",0.9589326477050781,0.9667805099487305,0.007847862243652344,-0.004911412239074706,0.020992072105407714,False,0.2312,0.02386201858520498,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.0,eps=0.02",0.9589326477050781,0.9799360656738282,0.02100341796875,0.0016083002090454127,0.042258426666259764,True,0.0304,0.010706462860107346,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.0,eps=0.05",0.9589326477050781,0.9906373023986818,0.031704654693603514,0.005280943393707273,0.060046193122863745,True,0.0192,5.226135253777464e-06,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.0,eps=0.1",0.9589326477050781,0.9772060394287111,0.018273391723632813,-0.010799959182739256,0.046490631103515624,False,0.2194,0.013436489105224436,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.5,eps=0.01",0.9589326477050781,0.9588497924804688,-8.28552246093751e-05,-0.0071539306640625005,0.0071798706054687494,False,0.9526,0.031792736053466775,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.5,eps=0.02",0.9589326477050781,0.9613746261596681,0.0024419784545898437,-0.005553157806396486,0.010907592773437502,False,0.5674,0.029267902374267463,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.5,eps=0.05",0.9589326477050781,0.9629557418823242,0.004023094177246094,-0.004227802276611329,0.012605962753295898,False,0.3392,0.027686786651611284,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=0.5,eps=0.1",0.9589326477050781,0.9629318618774415,0.003999214172363281,-0.0048820934295654315,0.013356406211853028,False,0.3776,0.02771066665649402,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=1.0,eps=0.01",0.9589326477050781,0.962169647216797,0.0032369995117187502,0.0,0.009005126953125001,False,0.2592,0.028472881317138543,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=1.0,eps=0.02",0.9589326477050781,0.9588497924804688,-8.28552246093751e-05,-0.0071539306640625005,0.0071798706054687494,False,0.9526,0.031792736053466775,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=1.0,eps=0.05",0.9589326477050781,0.9613746261596681,0.0024419784545898437,-0.005553157806396486,0.010907592773437502,False,0.5674,0.029267902374267463,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=1.0,eps=0.1",0.9589326477050781,0.9629557418823242,0.004023094177246094,-0.004227802276611329,0.012605962753295898,False,0.3392,0.027686786651611284,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=2.0,eps=0.01",0.9589326477050781,0.962169647216797,0.0032369995117187502,0.0,0.009005126953125001,False,0.2592,0.028472881317138543,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=2.0,eps=0.02",0.9589326477050781,0.962169647216797,0.0032369995117187502,0.0,0.009005126953125001,False,0.2592,0.028472881317138543,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=2.0,eps=0.05",0.9589326477050781,0.9588497924804688,-8.28552246093751e-05,-0.0071539306640625005,0.0071798706054687494,False,0.9526,0.031792736053466775,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,balanced,Fair,"alpha=2.0,eps=0.1",0.9589326477050781,0.9613746261596681,0.0024419784545898437,-0.005553157806396486,0.010907592773437502,False,0.5674,0.029267902374267463,0.031709880828857395,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Avg,rho=0.0,0.6561793446540832,0.6729620933532716,0.01678274869918823,-0.022521717250347136,0.05469831824302673,False,0.4082,0.01695299148559548,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Avg,rho=0.1,0.6561793446540832,0.6729620933532716,0.01678274869918823,-0.022521717250347136,0.05469831824302673,False,0.4082,0.01695299148559548,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Avg,rho=0.2,0.6561793446540832,0.6729620933532716,0.01678274869918823,-0.022521717250347136,0.05469831824302673,False,0.4082,0.01695299148559548,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Avg,rho=0.5,0.6561793446540832,0.6792221784591674,0.023042833805084227,-0.01618694394826889,0.06398084282875062,False,0.256,0.010692906379699663,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.0,0.6561793446540832,0.6718861311674118,0.015706786513328554,-0.032128389403223996,0.06262944608926772,False,0.496,0.018028953671455294,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.1,0.6561793446540832,0.6700022220611572,0.013822877407073974,-0.025554432570934295,0.05525232195854185,False,0.5038,0.019912862777709872,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.25,0.6561793446540832,0.6785871267318726,0.022407782077789307,-0.019162048399448395,0.0653400182723999,False,0.3032,0.011327958106994496,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.5,0.6561793446540832,0.6593972682952881,0.003217923641204834,-0.035349557995796206,0.04033274322748184,False,0.8746,0.03051781654357899,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.75,0.6561793446540832,0.6661139488220215,0.009934604167938232,-0.020657932460308073,0.04062475383281707,False,0.5268,0.023801136016845637,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.9,0.6561793446540832,0.6615139961242675,0.0053346514701843265,-0.00902824819087982,0.019870054721832273,False,0.4592,0.028401088714599565,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,MaxMin,c=0.95,0.6561793446540832,0.6598194122314452,0.0036400675773620604,-0.00594813585281372,0.01339557796716689,False,0.4528,0.030095672607421853,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.0,eps=0.01",0.6561793446540832,0.6579477787017822,0.0017684340476989747,-0.01625062644481659,0.019123979508876787,False,0.8382,0.03196730613708487,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.0,eps=0.02",0.6561793446540832,0.6582902431488037,0.002110898494720459,-0.0306099271774292,0.0334071350097656,False,0.9144,0.03162484169006341,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.0,eps=0.05",0.6561793446540832,0.6869780302047729,0.030798685550689698,-0.011439555585384368,0.07306606858968732,False,0.161,0.002937054634094216,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.0,eps=0.1",0.6561793446540832,0.6856686115264893,0.029489266872406005,-0.004787508249282837,0.06461101174354553,False,0.0958,0.004246473312377819,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.5,eps=0.01",0.6561793446540832,0.6573784470558167,0.0011991024017333984,0.0,0.003277873992919922,False,0.0956,0.03253663778305038,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.5,eps=0.02",0.6561793446540832,0.6576861023902894,0.0015067577362060547,-0.0005817413330078125,0.004187202453613282,False,0.1922,0.03222898244857775,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.5,eps=0.05",0.6561793446540832,0.6607748031616212,0.004595458507537842,-0.004067903459072113,0.01399645924568176,False,0.2894,0.029140281677245916,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=0.5,eps=0.1",0.6561793446540832,0.6570146560668946,0.0008353114128112793,-0.01327280431985855,0.01433870464563369,False,0.9104,0.03290042877197252,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=1.0,eps=0.01",0.6561793446540832,0.6562679886817933,8.864402770996094e-05,0.0,0.00026593208312988283,False,0.7334,0.03364709615707384,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=1.0,eps=0.02",0.6561793446540832,0.6573784470558167,0.0011991024017333984,0.0,0.003277873992919922,False,0.0956,0.03253663778305038,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=1.0,eps=0.05",0.6561793446540832,0.6587576508522035,0.0025783061981201174,-0.00017547607421875,0.006072646379470822,False,0.0714,0.031157433986663596,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=1.0,eps=0.1",0.6561793446540832,0.6609270095825196,0.00474766492843628,-0.003916263580322266,0.014148865640163417,False,0.2728,0.0289880752563475,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=2.0,eps=0.01",0.6561793446540832,0.6561793446540832,0.0,0.0,0.0,False,1.0,0.03373574018478387,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=2.0,eps=0.02",0.6561793446540832,0.6562679886817933,8.864402770996094e-05,0.0,0.00026593208312988283,False,0.7334,0.03364709615707384,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=2.0,eps=0.05",0.6561793446540832,0.6573784470558167,0.0011991024017333984,0.0,0.003277873992919922,False,0.0956,0.03253663778305038,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_helpfulness,Fair,"alpha=2.0,eps=0.1",0.6561793446540832,0.6587576508522035,0.0025783061981201174,-0.00017547607421875,0.006072646379470822,False,0.0714,0.031157433986663596,0.03373574018478387,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Avg,rho=0.0,1.7109711885452268,1.7055992603302002,-0.0053719282150268555,-0.05114396214485168,0.04072329342365265,False,0.8158,0.017913067340850963,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Avg,rho=0.1,1.7109711885452268,1.7055992603302002,-0.0053719282150268555,-0.05114396214485168,0.04072329342365265,False,0.8158,0.017913067340850963,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Avg,rho=0.2,1.7109711885452268,1.7055992603302002,-0.0053719282150268555,-0.05114396214485168,0.04072329342365265,False,0.8158,0.017913067340850963,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Avg,rho=0.5,1.7109711885452268,1.6964331388473508,-0.014538049697875977,-0.05217568472027779,0.02233142033219337,False,0.4512,0.027079188823700306,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.0,1.7109711885452268,1.7030984103679656,-0.007872778177261352,-0.04348050117492676,0.02709802478551864,False,0.6834,0.020413917303085505,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.1,1.7109711885452268,1.6959030866622922,-0.01506810188293457,-0.048036393523216245,0.01714847981929779,False,0.3706,0.027609241008758945,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.25,1.7109711885452268,1.6964089542627336,-0.014562234282493591,-0.050687107518315316,0.020972266197204575,False,0.4244,0.027103373408317477,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.5,1.7109711885452268,1.6931253969669344,-0.017845791578292847,-0.04949066936969757,0.013143430948257442,False,0.2524,0.030386930704116688,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.75,1.7109711885452268,1.6896956861019135,-0.0212755024433136,-0.05166614085435867,0.006832069903612132,False,0.1372,0.03381664156913766,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.9,1.7109711885452268,1.709476509690285,-0.0014946788549423217,-0.024992352426052095,0.021140063777565957,False,0.9184,0.01403581798076603,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,MaxMin,c=0.95,1.7109711885452268,1.6998559862375262,-0.01111520230770111,-0.025333359837532043,0.0021232098340988057,False,0.1038,0.023656341433524908,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.0,eps=0.01",1.7109711885452268,1.719995391368866,0.009024202823638916,-0.01603968769311905,0.03561635971069336,False,0.4884,0.003516936302185192,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.0,eps=0.02",1.7109711885452268,1.7211619138717653,0.010190725326538086,-0.020414823889732363,0.04333215475082396,False,0.5214,0.0023504137992858,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.0,eps=0.05",1.7109711885452268,1.7170680463314056,0.006096857786178589,-0.03339290589094161,0.04608775347471236,False,0.7474,0.0064442813396454746,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.0,eps=0.1",1.7109711885452268,1.7117986679077148,0.0008274793624877929,-0.04560051739215851,0.04842798590660095,False,0.9476,0.01171365976333627,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.5,eps=0.01",1.7109711885452268,1.7107693910598756,-0.0002017974853515625,-0.004034996032714844,0.0033285140991210936,False,0.9614,0.012742936611175537,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.5,eps=0.02",1.7109711885452268,1.7105735063552854,-0.00039768218994140625,-0.00441504955291748,0.0033978796005249006,False,0.8648,0.012938821315765736,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.5,eps=0.05",1.7109711885452268,1.7081802517175675,-0.002790936827659607,-0.010852280855178833,0.004792979955673216,False,0.4784,0.015332075953483626,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=0.5,eps=0.1",1.7109711885452268,1.7173883825540543,0.006417194008827209,-0.010503152012825014,0.025596343651413913,False,0.4852,0.006123945116996765,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=1.0,eps=0.01",1.7109711885452268,1.7096093416213989,-0.001361846923828125,-0.004085540771484375,0.0,False,0.7432,0.013902986049652233,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=1.0,eps=0.02",1.7109711885452268,1.7107693910598756,-0.0002017974853515625,-0.004034996032714844,0.0033285140991210936,False,0.9614,0.012742936611175537,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=1.0,eps=0.05",1.7109711885452268,1.7084320694208146,-0.0025391191244125365,-0.008381009325385094,0.0023388657718896857,False,0.3518,0.015080258250236511,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=1.0,eps=0.1",1.7109711885452268,1.7081802517175675,-0.002790936827659607,-0.010852280855178833,0.004792979955673216,False,0.4784,0.015332075953483626,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=2.0,eps=0.01",1.7109711885452268,1.7109711885452268,0.0,0.0,0.0,False,1.0,0.01254113912582433,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=2.0,eps=0.02",1.7109711885452268,1.7096093416213989,-0.001361846923828125,-0.004085540771484375,0.0,False,0.7432,0.013902986049652233,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=2.0,eps=0.05",1.7109711885452268,1.7100762605667112,-0.000894927978515625,-0.004778671264648438,0.0026859283447265626,False,0.6584,0.013436067104339866,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_correctness,Fair,"alpha=2.0,eps=0.1",1.7109711885452268,1.7084320694208146,-0.0025391191244125365,-0.008381009325385094,0.0023388657718896857,False,0.3518,0.015080258250236511,0.01254113912582433,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Avg,rho=0.0,0.7481060147285461,0.7266619566828013,-0.021444058045744896,-0.054146085251122716,0.011085964217782004,False,0.1946,0.057822882756590865,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Avg,rho=0.1,0.7481060147285461,0.7266619566828013,-0.021444058045744896,-0.054146085251122716,0.011085964217782004,False,0.1946,0.057822882756590865,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Avg,rho=0.2,0.7481060147285461,0.7266619566828013,-0.021444058045744896,-0.054146085251122716,0.011085964217782004,False,0.1946,0.057822882756590865,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Avg,rho=0.5,0.7481060147285461,0.7459576845169067,-0.0021483302116394043,-0.03301855981349945,0.02867273151874541,False,0.883,0.038527154922485485,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.0,0.7481060147285461,0.7422885417938232,-0.0058174729347229,-0.0378273519873619,0.02516552835702896,False,0.7042,0.04219629764556898,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.1,0.7481060147285461,0.7430395603179931,-0.0050664544105529785,-0.0327194595336914,0.02197747945785522,False,0.6982,0.04144527912139906,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.25,0.7481060147285461,0.7284696102142334,-0.019636404514312745,-0.04517441362142562,0.005928508639335631,False,0.1366,0.05601522922515878,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.5,0.7481060147285461,0.7524843931198121,0.004378378391265869,-0.019832777082920073,0.0277914959192276,False,0.7174,0.0320004463195801,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.75,0.7481060147285461,0.7399715542793274,-0.00813446044921875,-0.029666581749916075,0.012820109128952,False,0.4584,0.04451328516006481,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.9,0.7481060147285461,0.7479878425598144,-0.00011817216873168945,-0.0185942006111145,0.018159665763378144,False,1.0,0.03649699687957775,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,MaxMin,c=0.95,0.7481060147285461,0.7391626477241516,-0.00894336700439453,-0.024179972410202026,0.003858613967895501,False,0.183,0.045322191715240545,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.0,eps=0.01",0.7481060147285461,0.7390395522117615,-0.009066462516784668,-0.0292049241065979,0.01035703957080841,False,0.361,0.04544528722763064,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.0,eps=0.02",0.7481060147285461,0.7476072192192078,-0.0004987955093383789,-0.023990739583969117,0.021743501424789428,False,0.979,0.03687762022018437,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.0,eps=0.05",0.7481060147285461,0.7682801127433777,0.020174098014831544,-0.009773326814174652,0.04954028785228729,False,0.184,0.01620472669601447,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.0,eps=0.1",0.7481060147285461,0.7606814503669739,0.012575435638427734,-0.02395255655050278,0.048611463904380765,False,0.4894,0.0238033890724183,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.5,eps=0.01",0.7481060147285461,0.7460498452186584,-0.0020561695098876955,-0.004586458206176758,0.0,False,0.093,0.03843499422073382,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.5,eps=0.02",0.7481060147285461,0.7481072545051575,1.239776611328125e-06,-0.006378556489944458,0.007111580371856687,False,1.0,0.03637758493423471,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.5,eps=0.05",0.7481060147285461,0.7475173115730286,-0.0005887031555175781,-0.0063981544971466065,0.005483160018920899,False,0.801,0.03696752786636359,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=0.5,eps=0.1",0.7481060147285461,0.7498441815376282,0.0017381668090820312,-0.013912985324859618,0.016331954002380362,False,0.8014,0.03464065790176396,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=1.0,eps=0.01",0.7481060147285461,0.746883738040924,-0.0012222766876220704,-0.003287982940673828,0.0,False,0.2588,0.03760110139846817,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=1.0,eps=0.02",0.7481060147285461,0.7460498452186584,-0.0020561695098876955,-0.004586458206176758,0.0,False,0.093,0.03843499422073382,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=1.0,eps=0.05",0.7481060147285461,0.7479964375495911,-0.00010957717895507813,-0.006506963968276978,0.0070075511932373045,False,0.9146,0.03648840188980107,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=1.0,eps=0.1",0.7481060147285461,0.7475173115730286,-0.0005887031555175781,-0.0063981544971466065,0.005483160018920899,False,0.801,0.03696752786636359,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=2.0,eps=0.01",0.7481060147285461,0.7477271676063537,-0.0003788471221923828,-0.0011365413665771484,0.0,False,0.7374,0.03675767183303846,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=2.0,eps=0.02",0.7481060147285461,0.746883738040924,-0.0012222766876220704,-0.003287982940673828,0.0,False,0.2588,0.03760110139846817,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=2.0,eps=0.05",0.7481060147285461,0.7441203713417054,-0.00398564338684082,-0.008340835571289062,-0.0006809711456298828,True,0.0134,0.04036446809768679,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_coherence,Fair,"alpha=2.0,eps=0.1",0.7481060147285461,0.7479964375495911,-0.00010957717895507813,-0.006506963968276978,0.0070075511932373045,False,0.9146,0.03648840188980107,0.03637882471084608,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,Avg,rho=0.0,0.4846194326877594,0.4821788787841797,-0.0024405539035797117,-0.03129857584834099,0.026175394654273983,False,0.8668,0.005640369653701793,0.0031998157501220703,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,Avg,rho=0.1,0.4846194326877594,0.4821788787841797,-0.0024405539035797117,-0.03129857584834099,0.026175394654273983,False,0.8668,0.005640369653701793,0.0031998157501220703,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,Avg,rho=0.2,0.4846194326877594,0.4821788787841797,-0.0024405539035797117,-0.03129857584834099,0.026175394654273983,False,0.8668,0.005640369653701793,0.0031998157501220703,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,Avg,rho=0.5,0.4846194326877594,0.47903870344161986,-0.005580729246139527,-0.030660297274589538,0.018485642969608283,False,0.652,0.00878054499626163,0.0031998157501220703,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,MaxMin,c=0.0,0.4846194326877594,0.4752210855484009,-0.00939834713935852,-0.03237948685884476,0.013130898475646968,False,0.4038,0.012598162889480569,0.0031998157501220703,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,MaxMin,c=0.1,0.4846194326877594,0.4776961326599121,-0.00692330002784729,-0.028951826095581053,0.014196401387453077,False,0.5168,0.010123115777969371,0.0031998157501220703,1.0,1.0,False,False,False
urm,sensitivity only,dominant_complexity,MaxMin,c=0.25,0.4846194326877594,0.4672326326370239,-0.017386800050735472,-0.03752374410629272,0.0031657814979553106,False,0.0942,0.020586615800857577,0.0031998157501220703,1.0,1.0,False,False,False
