evaluator,evaluator_role,p_name,p,method,params,status,lambda,dist_l2,dist_R,proxy_delta_p,proxy_min_delta,U_p(p),U_p(lambda),Delta U_p,U_p(p)_0_4,U_p(lambda)_0_4,Delta U_p_percent,note
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Avg,rho=0.5,OK,"[0.055111, 0.054765, 0.051612, 0.047995, 0.790518]",0.3248593439040122,0.32368922805597206,0.10477471531605802,-0.08127338813963661,1.266918885707855,1.2741832494735716,0.007264363765716597,1.266918885707855,1.2741832494735716,0.5733882293228141,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.0,OK_EXACT_D0,"[0.050628, 0.050214, 0.047202, 0.063289, 0.788667]",0.32297589245754954,0.3227176828965974,0.10431342710875062,-0.08589665469237537,1.266918885707855,1.28044912815094,0.013530242443084983,1.266918885707855,1.28044912815094,1.0679643815969595,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.1,OK,"[0.060717, 0.060833, 0.060867, 0.046415, 0.771168]",0.3034308479370043,0.3019296222449505,0.09769572199295863,-0.07148958417891361,1.266918885707855,1.277895474433899,0.010976588726044012,1.266918885707855,1.277895474433899,0.8664002762821831,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.25,OK,"[0.073398, 0.0735, 0.073537, 0.058444, 0.721122]",0.24756456593460027,0.24618995839347368,0.07963082568235874,-0.05741906848559818,1.266918885707855,1.2702268719673158,0.0033079862594607157,1.266918885707855,1.2702268719673158,0.2611048186887254,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.5,OK,"[0.090897, 0.090965, 0.090989, 0.081015, 0.646134]",0.16360944845070546,0.16270100349295932,0.05262609138097219,-0.03794687696931441,1.266918885707855,1.2708725929260254,0.003953707218170344,1.266918885707855,1.2708725929260254,0.3120726403854436,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.75,OK,"[0.107996, 0.10803, 0.108042, 0.103068, 0.572864]",0.08157707455376831,0.08112411610456002,0.026239820625961408,-0.0189206383917438,1.266918885707855,1.2699715197086334,0.003052634000778376,1.266918885707855,1.2699715197086334,0.24094944318971165,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.9,OK,"[0.118205, 0.118218, 0.118223, 0.116235, 0.529119]",0.03260078178014536,0.03241976524285363,0.010486263093601084,-0.007561286142269316,1.266918885707855,1.2692940711975098,0.002375185489654763,1.266918885707855,1.2692940711975098,0.18747731338203988,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=0.95,OK,"[0.121603, 0.12161, 0.121612, 0.120619, 0.514556]",0.016296447530965038,0.016205961157904875,0.0052418631385349485,-0.0037797284652590136,1.266918885707855,1.2698238611221313,0.0029049754142762563,1.266918885707855,1.2698238611221313,0.2292945070949182,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",MaxMin,c=1.0,OK,"[0.125, 0.125, 0.125, 0.125, 0.5]",0.0,0.0,0.0,0.0,1.266918885707855,1.266918885707855,0.0,1.266918885707855,1.266918885707855,0.0,same merge point as baseline
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.01",OK,"[0.167976, 0.112971, 0.113479, 0.115234, 0.49034]",0.048094210612373116,0.04695898629350583,-0.003586107239407149,-0.01000000000000001,1.266918885707855,1.2650425434112549,-0.0018763422966001642,1.266918885707855,1.2650425434112549,-0.1481027963011074,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.02",OK,"[0.210952, 0.100942, 0.101958, 0.105467, 0.48068]",0.09618842122474623,0.09391797258701165,-0.007172214478814258,-0.019999999999999993,1.266918885707855,1.2533288955688477,-0.013589990139007302,1.266918885707855,1.2533288955688477,-1.0726803659110566,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.05",OK,"[0.33988, 0.064856, 0.067396, 0.076168, 0.451701]",0.2404710530618656,0.2347949314675292,-0.017930536197035708,-0.05000000000000002,1.266918885707855,1.2568462431430816,-0.01007264256477347,1.266918885707855,1.2568462431430816,-0.7950503128813702,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.0,eps=0.1",OK,"[0.55476, 0.004712, 0.009792, 0.027335, 0.403401]",0.4809421061237312,0.4695898629350584,-0.035861072394071415,-0.10000000000000002,1.266918885707855,1.261660063266754,-0.005258822441100985,1.266918885707855,1.261660063266754,-0.4150875403647304,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.01",OK,"[0.125496, 0.125457, 0.125111, 0.124825, 0.499111]",0.0011347951053276035,0.0011521685730466738,-0.0003254244544286716,-0.0008913129357856028,1.266918885707855,1.266018235683441,-0.0009006500244139737,1.266918885707855,1.266018235683441,-0.07108979387506414,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.02",OK,"[0.125993, 0.125913, 0.125222, 0.124649, 0.498223]",0.002269590719149027,0.0023043376617212356,-0.0006508490341370702,-0.001782626216075404,1.266918885707855,1.2666713118553161,-0.0002475738525389293,1.266918885707855,1.2666713118553161,-0.019541413055864616,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.05",OK,"[0.127482, 0.127283, 0.125556, 0.124123, 0.495556]",0.005673976812202623,0.005760844175518022,-0.0016271225104663636,-0.004456565340760565,1.266918885707855,1.2659356594085693,-0.000983226299285711,1.266918885707855,1.2659356594085693,-0.07760767562765955,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=0.5,eps=0.1",OK,"[0.129964, 0.129566, 0.126112, 0.123246, 0.491113]",0.011347953870599666,0.011521688606774988,-0.0032542451654418857,-0.008913131072522652,1.266918885707855,1.2681477904319765,0.0012289047241214046,1.266918885707855,1.2681477904319765,0.09699947944455725,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.01",OK,"[0.125248, 0.125229, 0.125059, 0.124916, 0.499548]",0.0005731391738174865,0.0005818124155371025,-0.00016529290349077968,-0.00045265638784848267,1.266918885707855,1.266018235683441,-0.0009006500244139737,1.266918885707855,1.266018235683441,-0.07108979387506414,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.02",OK,"[0.125497, 0.125458, 0.125118, 0.124831, 0.499097]",0.0011462783268985303,0.0011636248114412595,-0.0003305858055158003,-0.0009053127714287569,1.266918885707855,1.266018235683441,-0.0009006500244139737,1.266918885707855,1.266018235683441,-0.07108979387506414,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.05",OK,"[0.126241, 0.126144, 0.125294, 0.124578, 0.497742]",0.002865695999425184,0.0029090622074660006,-0.0008264645868436985,-0.002263282126969961,1.266918885707855,1.266788899898529,-0.00012998580932599424,1.266918885707855,1.266788899898529,-0.010259994605208553,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=1.0,eps=0.1",OK,"[0.127483, 0.127288, 0.125588, 0.124156, 0.495485]",0.005731391877228713,0.00581812431808052,-0.0016529291314104947,-0.004526564139737796,1.266918885707855,1.2659356594085693,-0.000983226299285711,1.266918885707855,1.2659356594085693,-0.07760767562765955,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.01",OK,"[0.125124, 0.125115, 0.12503, 0.124959, 0.499772]",0.0002879975733213988,0.00029232900987658357,-8.328883323382348e-05,-0.00022807029310760755,1.266918885707855,1.2663075804710389,-0.0006113052368161842,1.266918885707855,1.2663075804710389,-0.04825133192916567,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.02",OK,"[0.125248, 0.125229, 0.12506, 0.124917, 0.499545]",0.0005759951154538838,0.0005846579825711462,-0.00016657765048456587,-0.0004561405427111068,1.266918885707855,1.266018235683441,-0.0009006500244139737,1.266918885707855,1.266018235683441,-0.07108979387506414,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.05",OK,"[0.125621, 0.125573, 0.125151, 0.124793, 0.498862]",0.0014399878550510027,0.001461645037542814,-0.0004164441652661877,-0.0011403514628915393,1.266918885707855,1.266018235683441,-0.0009006500244139737,1.266918885707855,1.266018235683441,-0.07108979387506414,
urm,sensitivity only,dominant_verbosity,"[0.125, 0.125, 0.125, 0.125, 0.5]",Fair,"alpha=2.0,eps=0.1",OK,"[0.126242, 0.126146, 0.125302, 0.124587, 0.497724]",0.0028799745730835697,0.002923288945372535,-0.0008328877244928464,-0.0022807012865066725,1.266918885707855,1.266788899898529,-0.00012998580932599424,1.266918885707855,1.266788899898529,-0.010259994605208553,
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.0,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.1,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.2,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.16950149536132814,,,0.16950149536132814,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",MaxMin,c=1.0,OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.7698844510176693e-16,2.726143297931129e-16,-2.159574933593682e-16,-2.159574933593682e-16,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",5.316422676363438e-16,5.26745644080696e-16,-4.326332386424913e-16,-4.326332386424913e-16,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.954745927647082e-16,2.855248127960445e-16,-2.0902736397651623e-16,-2.0902736397651623e-16,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.9389135331579156e-16,2.862132326691523e-16,-2.1180655516302443e-16,-2.1180655516302443e-16,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.551751001306885e-17,3.6412209601654504e-17,2.8183068210851306e-18,1.2636579702727434e-18,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.0110969070129284e-14,1.9429542899747914e-14,-1.4650392529335855e-14,-1.4650392529335855e-14,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",6.442931045265225e-15,6.230882966890736e-15,-5.0157683676258065e-15,-5.0157683676258065e-15,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",2.158286871534095e-15,2.0982961636331037e-15,-1.4721677555624091e-15,-1.4721677555624091e-15,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",9.063729465634636e-16,9.066274018992207e-16,-6.5956554907823e-16,-6.5956554907823e-16,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.603208708389108e-14,1.6011738888901827e-14,-1.1995718403339274e-14,-1.1995718403339274e-14,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.726352452513661e-15,1.7010855961885838e-15,-1.2968554685656522e-15,-1.2968554685656522e-15,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.05",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",8.250207095032073e-15,8.123439274438398e-15,-6.256843776936408e-15,-6.256843776936408e-15,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_helpfulness,"[1.0, 0.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.1",OK,"[1.0, 0.0, 0.0, 0.0, 0.0]",3.6437324764391246e-15,3.5511926516669084e-15,-2.880835124161496e-15,-2.880835124161496e-15,0.16950149536132814,0.16950149536132814,0.0,0.16950149536132814,0.16950149536132814,0.0,same merge point as baseline
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.0,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,same merge point as baseline
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.1,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,same merge point as baseline
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.2,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,same merge point as baseline
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Avg,rho=0.5,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,same merge point as baseline
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,2.9229736328125,,,2.9229736328125,,,INFEASIBLE_BALL_MISSES_SIMPLEX
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",MaxMin,c=1.0,OK,"[0.0, 1.0, 0.0, 0.0, 0.0]",2.4888650368420193e-16,2.472867446534761e-16,-2.1992479436045738e-16,-2.1992479436045738e-16,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,same merge point as baseline
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.01",OK,"[0.010716, 0.989284, 0.0, 0.0, 0.0]",0.015154059819725946,0.014639356858164766,-0.009999999999999969,-0.009999999999999967,2.9229736328125,2.929248046875,0.006274414062500178,2.9229736328125,2.929248046875,0.21465859260806622,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.02",OK,"[0.021431, 0.978569, 0.0, 0.0, 0.0]",0.030308119639451972,0.029278713716329608,-0.02000000000000005,-0.020000000000000046,2.9229736328125,2.932861328125,0.0098876953125,2.9229736328125,2.932861328125,0.33827521403215705,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.05",OK,"[0.053578, 0.946422, 0.0, 0.0, 0.0]",0.07577029909862981,0.07319678429082391,-0.049999999999999954,-0.049999999999999954,2.9229736328125,2.94617919921875,0.023205566406249822,2.9229736328125,2.94617919921875,0.7939026936729946,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.0,eps=0.1",OK,"[0.107155, 0.892845, 0.0, 0.0, 0.0]",0.1515405981972597,0.1463935685816479,-0.10000000000000002,-0.10000000000000002,2.9229736328125,2.94322509765625,0.020251464843750178,2.9229736328125,2.94322509765625,0.6928377531843869,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.01",OK,"[1.9e-05, 0.999981, 0.0, 0.0, 0.0]",2.641263792109257e-05,2.5515540831444918e-05,-1.7429413791046023e-05,-1.7429413791046023e-05,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[3.7e-05, 0.999963, 0.0, 0.0, 0.0]",5.282521122750291e-05,5.103101924282425e-05,-3.485878494349512e-05,-3.485878494349512e-05,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[9.3e-05, 0.999907, 0.0, 0.0, 0.0]",0.00013206201261131356,0.00012757656713931578,-8.71462922690627e-05,-8.71462922690627e-05,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[0.000187, 0.999813, 0.0, 0.0, 0.0]",0.0002641250667526547,0.0002551541404334135,-0.0001742932718325724,-0.00017429327183257244,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[9e-06, 0.999991, 0.0, 0.0, 0.0]",1.3206314427796911e-05,1.2757766036929851e-05,-8.714703906549483e-06,-8.714703906549483e-06,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[1.9e-05, 0.999981, 0.0, 0.0, 0.0]",2.6412614486846163e-05,2.5515518193137663e-05,-1.7429398327793593e-05,-1.7429398327793593e-05,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[4.7e-05, 0.999953, 0.0, 0.0, 0.0]",6.60315592989029e-05,6.378881778065907e-05,-4.3573511048895616e-05,-4.3573511048895616e-05,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[9.3e-05, 0.999907, 0.0, 0.0, 0.0]",0.00013206292717278127,0.00012757745063798553,-8.71468957783642e-05,-8.71468957783642e-05,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[5e-06, 0.999995, 0.0, 0.0, 0.0]",6.603180810447057e-06,6.378905813599482e-06,-4.357367534449522e-06,-4.357367534449521e-06,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
urm,sensitivity only,only_correctness,"[0.0, 1.0, 0.0, 0.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[9e-06, 0.999991, 0.0, 0.0, 0.0]",1.3206316426138433e-05,1.2757767967390125e-05,-8.71470522501477e-06,-8.71470522501477e-06,2.9229736328125,2.9229736328125,0.0,2.9229736328125,2.9229736328125,0.0,
