p_name,method,params,label,U_p_baseline,U_p_lambda,delta_u_p,ci_low,ci_high,excludes_zero,p_value,p_holm,holm_improves,holm_harms,significant,selection_regret,baseline_regret
dominant_helpfulness,Avg,rho=0.0,Avg(rho=0.0),0.5528228759765625,0.5382919311523438,-0.01453094482421875,-0.02758522033691406,-0.0014983367919921887,True,0.0294,1.0,False,False,False,0.026289367675781272,0.011758422851562478
dominant_helpfulness,Avg,rho=0.1,Avg(rho=0.1),0.5528228759765625,0.5382919311523438,-0.01453094482421875,-0.02758522033691406,-0.0014983367919921887,True,0.0294,1.0,False,False,False,0.026289367675781272,0.011758422851562478
dominant_helpfulness,Avg,rho=0.2,Avg(rho=0.2),0.5528228759765625,0.5382919311523438,-0.01453094482421875,-0.02758522033691406,-0.0014983367919921887,True,0.0294,1.0,False,False,False,0.026289367675781272,0.011758422851562478
dominant_helpfulness,Avg,rho=0.5,Avg(rho=0.5),0.5528228759765625,0.5454208374023437,-0.00740203857421875,-0.019990615844726563,0.0049332046508789055,False,0.2372,1.0,False,False,False,0.019160461425781317,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.0,MaxMin(c=0.0),0.5528228759765625,0.5504959106445313,-0.00232696533203125,-0.0146722412109375,0.009851188659667968,False,0.7104,1.0,False,False,False,0.014085388183593728,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.1,MaxMin(c=0.1),0.5528228759765625,0.546685791015625,-0.0061370849609375,-0.018852386474609375,0.006685180664062496,False,0.3558,1.0,False,False,False,0.017895507812500044,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.25,MaxMin(c=0.25),0.5528228759765625,0.54114990234375,-0.0116729736328125,-0.023707771301269533,-0.0001906967163085943,True,0.0462,1.0,False,False,False,0.023431396484374978,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.5,MaxMin(c=0.5),0.5528228759765625,0.5452667236328125,-0.00755615234375,-0.02070350646972656,0.005532112121582019,False,0.2654,1.0,False,False,False,0.019314575195312544,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.75,MaxMin(c=0.75),0.5528228759765625,0.5509765625,-0.0018463134765625,-0.011854896545410155,0.008093986511230458,False,0.7156,1.0,False,False,False,0.013604736328124978,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.9,MaxMin(c=0.9),0.5528228759765625,0.549505615234375,-0.0033172607421875,-0.011438789367675782,0.004840278625488278,False,0.4204,1.0,False,False,False,0.01507568359375,0.011758422851562478
dominant_helpfulness,MaxMin,c=0.95,MaxMin(c=0.95),0.5528228759765625,0.5518692016601563,-0.00095367431640625,-0.007357826232910156,0.00498046875,False,0.773,1.0,False,False,False,0.012712097167968728,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.0,eps=0.01","Fair(alpha=0.0,eps=0.01)",0.5528228759765625,0.5504104614257812,-0.00241241455078125,-0.011185226440429687,0.00641021728515625,False,0.5916,1.0,False,False,False,0.014170837402343817,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.0,eps=0.02","Fair(alpha=0.0,eps=0.02)",0.5528228759765625,0.54864501953125,-0.0041778564453125,-0.01417591094970703,0.0055817031860351555,False,0.4078,1.0,False,False,False,0.015936279296875022,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.0,eps=0.05","Fair(alpha=0.0,eps=0.05)",0.5528228759765625,0.5401062011718749,-0.0127166748046875,-0.025111579895019533,-0.0009734725952148443,True,0.0352,1.0,False,False,False,0.02447509765625011,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.0,eps=0.1","Fair(alpha=0.0,eps=0.1)",0.5528228759765625,0.5447219848632813,-0.00810089111328125,-0.020701828002929686,0.004400634765625,False,0.2094,1.0,False,False,False,0.01985931396484375,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.5,eps=0.01","Fair(alpha=0.5,eps=0.01)",0.5528228759765625,0.553057861328125,0.0002349853515625,0.0,0.0007049560546875,False,0.742,1.0,False,False,False,0.011523437500000067,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.5,eps=0.02","Fair(alpha=0.5,eps=0.02)",0.5528228759765625,0.5534545898437501,0.0006317138671875,0.0,0.00166015625,False,0.2632,1.0,False,False,False,0.011126708984374956,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.5,eps=0.05","Fair(alpha=0.5,eps=0.05)",0.5528228759765625,0.5502426147460938,-0.00258026123046875,-0.006753616333007813,0.0011048126220703114,False,0.1866,1.0,False,False,False,0.014338684082031206,0.011758422851562478
dominant_helpfulness,Fair,"alpha=0.5,eps=0.1","Fair(alpha=0.5,eps=0.1)",0.5528228759765625,0.550140380859375,-0.0026824951171875,-0.008180389404296875,0.002821464538574217,False,0.3346,1.0,False,False,False,0.014440917968750022,0.011758422851562478
dominant_helpfulness,Fair,"alpha=1.0,eps=0.01","Fair(alpha=1.0,eps=0.01)",0.5528228759765625,0.553057861328125,0.0002349853515625,0.0,0.0007049560546875,False,0.742,1.0,False,False,False,0.011523437500000067,0.011758422851562478
dominant_helpfulness,Fair,"alpha=1.0,eps=0.02","Fair(alpha=1.0,eps=0.02)",0.5528228759765625,0.553057861328125,0.0002349853515625,0.0,0.0007049560546875,False,0.742,1.0,False,False,False,0.011523437500000067,0.011758422851562478
dominant_helpfulness,Fair,"alpha=1.0,eps=0.05","Fair(alpha=1.0,eps=0.05)",0.5528228759765625,0.5534545898437501,0.0006317138671875,0.0,0.00166015625,False,0.2632,1.0,False,False,False,0.011126708984374956,0.011758422851562478
dominant_helpfulness,Fair,"alpha=1.0,eps=0.1","Fair(alpha=1.0,eps=0.1)",0.5528228759765625,0.5503067016601563,-0.00251617431640625,-0.006689720153808593,0.0011780166625976558,False,0.1966,1.0,False,False,False,0.01427459716796875,0.011758422851562478
dominant_helpfulness,Fair,"alpha=2.0,eps=0.01","Fair(alpha=2.0,eps=0.01)",0.5528228759765625,0.5528228759765625,0.0,0.0,0.0,False,1.0,1.0,False,False,False,0.011758422851562478,0.011758422851562478
dominant_helpfulness,Fair,"alpha=2.0,eps=0.02","Fair(alpha=2.0,eps=0.02)",0.5528228759765625,0.553057861328125,0.0002349853515625,0.0,0.0007049560546875,False,0.742,1.0,False,False,False,0.011523437500000067,0.011758422851562478
dominant_helpfulness,Fair,"alpha=2.0,eps=0.05","Fair(alpha=2.0,eps=0.05)",0.5528228759765625,0.553057861328125,0.0002349853515625,0.0,0.0007049560546875,False,0.742,1.0,False,False,False,0.011523437500000067,0.011758422851562478
dominant_helpfulness,Fair,"alpha=2.0,eps=0.1","Fair(alpha=2.0,eps=0.1)",0.5528228759765625,0.5534545898437501,0.0006317138671875,0.0,0.00166015625,False,0.2632,1.0,False,False,False,0.011126708984374956,0.011758422851562478
dominant_correctness,Avg,rho=0.0,Avg(rho=0.0),0.5563232421875001,0.5555206298828125,-0.0008026123046875,-0.016194992065429688,0.014644012451171874,False,0.9018,1.0,False,False,False,0.01116180419921875,0.010359191894531161
dominant_correctness,Avg,rho=0.1,Avg(rho=0.1),0.5563232421875001,0.5555206298828125,-0.0008026123046875,-0.016194992065429688,0.014644012451171874,False,0.9018,1.0,False,False,False,0.01116180419921875,0.010359191894531161
dominant_correctness,Avg,rho=0.2,Avg(rho=0.2),0.5563232421875001,0.5555206298828125,-0.0008026123046875,-0.016194992065429688,0.014644012451171874,False,0.9018,1.0,False,False,False,0.01116180419921875,0.010359191894531161
dominant_correctness,Avg,rho=0.5,Avg(rho=0.5),0.5563232421875001,0.5453994750976563,-0.01092376708984375,-0.02456787109375,0.0025761413574218687,False,0.1174,1.0,False,False,False,0.021282958984374933,0.010359191894531161
dominant_correctness,MaxMin,c=0.0,MaxMin(c=0.0),0.5563232421875001,0.5508697509765625,-0.0054534912109375,-0.018249397277832032,0.007347679138183585,False,0.4034,1.0,False,False,False,0.015812683105468683,0.010359191894531161
dominant_correctness,MaxMin,c=0.1,MaxMin(c=0.1),0.5563232421875001,0.555316162109375,-0.001007080078125,-0.015258941650390625,0.013711929321289057,False,0.889,1.0,False,False,False,0.011366271972656272,0.010359191894531161
dominant_correctness,MaxMin,c=0.25,MaxMin(c=0.25),0.5563232421875001,0.5661590576171875,0.0098358154296875,-0.0027466583251953124,0.022909622192382812,False,0.1346,1.0,False,False,False,0.0005233764648436834,0.010359191894531161
dominant_correctness,MaxMin,c=0.5,MaxMin(c=0.5),0.5563232421875001,0.5608062744140625,0.0044830322265625,-0.010853919982910156,0.01953151702880859,False,0.5568,1.0,False,False,False,0.005876159667968728,0.010359191894531161
