p_name,p,method,params,status,lambda,dist_l2,dist_R,proxy_delta_p,proxy_min_delta,U_p(p),U_p(lambda),Delta U_p,note
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.5,eps=0.02",OK,"[0.000791, 0.00037, 0.0, 0.998839, 0.0]",0.0014521355353033353,0.001450346167740469,-0.0011420802300516003,-0.0011420802300516003,0.5053955078125,0.5081298828125,0.0027343750000000666,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.5,eps=0.05",OK,"[0.001976, 0.000925, 0.0, 0.997099, 0.0]",0.0036303368505658778,0.003625863430728254,-0.0028551989653448264,-0.0028551989653448264,0.5053955078125,0.50849609375,0.0031005859375000666,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=0.5,eps=0.1",OK,"[0.003953, 0.00185, 0.0, 0.994197, 0.0]",0.007260670523953718,0.007251723709550701,-0.005710395725716382,-0.005710395725716382,0.5053955078125,0.5035888671875,-0.0018066406250000222,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=1.0,eps=0.01",OK,"[0.000198, 9.4e-05, 0.0, 0.999708, 0.0]",0.0003652688216971329,0.0003648369085401981,-0.0002875280735277323,-0.0002875280735277323,0.5053955078125,0.50693359375,0.0015380859375000444,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=1.0,eps=0.02",OK,"[0.000396, 0.000189, 0.0, 0.999416, 0.0]",0.0007305375920241576,0.0007296737660316464,-0.0005750561102069957,-0.0005750561102069957,0.5053955078125,0.507568359375,0.002172851562500022,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=1.0,eps=0.05",OK,"[0.00099, 0.000471, 0.0, 0.998539, 0.0]",0.0018263441108420171,0.0018241845450473577,-0.0014376403693920283,-0.0014376403693920283,0.5053955078125,0.5086669921875,0.003271484375000022,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=1.0,eps=0.1",OK,"[0.001979, 0.000943, 0.0, 0.997078, 0.0]",0.003652688219576207,0.003648369087951234,-0.0028752807365999902,-0.0028752807365999907,0.5053955078125,0.50849609375,0.0031005859375000666,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=2.0,eps=0.01",OK,"[9.9e-05, 4.8e-05, 0.0, 0.999853, 0.0]",0.00018317892183603376,0.0001829667664249577,-0.00014425389000683605,-0.00014425389000683605,0.5053955078125,0.50693359375,0.0015380859375000444,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=2.0,eps=0.02",OK,"[0.000198, 9.5e-05, 0.0, 0.999707, 0.0]",0.0003663578410645,0.0003659335302752717,-0.0002885077783256028,-0.0002885077783256028,0.5053955078125,0.50693359375,0.0015380859375000444,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=2.0,eps=0.05",OK,"[0.000495, 0.000238, 0.0, 0.999267, 0.0]",0.0009158946088921403,0.0009148338318484106,-0.0007212694498452543,-0.0007212694498452543,0.5053955078125,0.5081298828125,0.0027343750000000666,
only_complexity,"[0.0, 0.0, 0.0, 1.0, 0.0]",Fair,"alpha=2.0,eps=0.1",OK,"[0.00099, 0.000476, 0.0, 0.998534, 0.0]",0.0018317905679146851,0.0018296690382976076,-0.0014425403216486235,-0.0014425403216486235,0.5053955078125,0.5086669921875,0.003271484375000022,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Avg,rho=0.0,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,0.0,0.0,0.5949951171875,0.5949951171875,0.0,same merge point as baseline
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Avg,rho=0.1,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,0.0,0.0,0.5949951171875,0.5949951171875,0.0,same merge point as baseline
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Avg,rho=0.2,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,0.0,0.0,0.5949951171875,0.5949951171875,0.0,same merge point as baseline
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Avg,rho=0.5,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,0.0,0.0,0.5949951171875,0.5949951171875,0.0,same merge point as baseline
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Cert,,FLOOR_COLLAPSED,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,0.0,0.0,0.5949951171875,0.5949951171875,0.0,same merge point as baseline
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.0,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.1,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.25,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.5,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.75,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.9,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=0.95,INFEASIBLE_BALL_MISSES_SIMPLEX,,,,,,0.5949951171875,,,INFEASIBLE_BALL_MISSES_SIMPLEX
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",MaxMin,c=1.0,OK,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0,0.0,0.0,0.0,0.5949951171875,0.5949951171875,0.0,same merge point as baseline
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.0,eps=0.01",OK,"[0.010074, 0.0, 0.0, 0.0, 0.989926]",0.01424659139665786,0.014194267424119285,-0.009999999999999993,-0.009999999999999993,0.5949951171875,0.5912353515625,-0.003759765625000022,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.0,eps=0.02",OK,"[0.020148, 0.0, 0.0, 0.0, 0.979852]",0.02849318279331572,0.02838853484823857,-0.019999999999999987,-0.019999999999999987,0.5949951171875,0.5837646484375,-0.01123046875,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.0,eps=0.05",OK,"[0.050369, 0.0, 0.0, 0.0, 0.949631]",0.07123295698328931,0.07097133712059643,-0.04999999999999997,-0.04999999999999997,0.5949951171875,0.59207763671875,-0.0029174804687499556,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.0,eps=0.1",OK,"[0.100739, 0.0, 0.0, 0.0, 0.899261]",0.1424659139665787,0.14194267424119295,-0.10000000000000005,-0.10000000000000005,0.5949951171875,0.5953125,0.0003173828125000444,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.5,eps=0.01",OK,"[0.00062, 0.000392, 1.3e-05, 0.0, 0.998976]",0.0012599350850415918,0.001267861678201053,-0.00101836215420098,-0.00101836215420098,0.5949951171875,0.5944091796875,-0.0005859375000000222,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.5,eps=0.02",OK,"[0.00124, 0.000784, 2.5e-05, 0.0, 0.997951]",0.0025198701173473176,0.0025357233019461514,-0.0020367242406197582,-0.0020367242406197582,0.5949951171875,0.5937255859375,-0.0012695312499999556,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.5,eps=0.05",OK,"[0.003099, 0.00196, 6.4e-05, 0.0, 0.994878]",0.006299675305438753,0.006339308271840892,-0.00509181064694596,-0.00509181064694596,0.5949951171875,0.596630859375,0.0016357421875000666,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=0.5,eps=0.1",OK,"[0.006198, 0.00392, 0.000127, 0.0, 0.989755]",0.012599354090929736,0.012678620091855126,-0.010183624846409793,-0.010183624846409793,0.5949951171875,0.58720703125,-0.007788085937500022,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=1.0,eps=0.01",OK,"[0.00031, 0.000199, 1.2e-05, 0.0, 0.999479]",0.0006379897102344907,0.0006421497122274472,-0.000517632623106697,-0.000517632623106697,0.5949951171875,0.5949951171875,0.0,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=1.0,eps=0.02",OK,"[0.00062, 0.000398, 2.3e-05, 0.0, 0.998959]",0.0012759783437077152,0.0012842983391457073,-0.0010352642861883492,-0.0010352642861883492,0.5949951171875,0.5944091796875,-0.0005859375000000222,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=1.0,eps=0.05",OK,"[0.001551, 0.000995, 5.8e-05, 0.0, 0.997397]",0.003189945880206261,0.003210745868712767,-0.002588160730247336,-0.002588160730247336,0.5949951171875,0.5946044921875,-0.0003906249999999778,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=1.0,eps=0.1",OK,"[0.003101, 0.00199, 0.000116, 0.0, 0.994793]",0.006379892431227113,0.006421492431918187,-0.005176322190523661,-0.005176322190523661,0.5949951171875,0.5957763671875,0.0007812500000000666,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=2.0,eps=0.01",OK,"[0.0, 0.0, 0.0, 0.01, 0.99]",0.014142135623730956,0.013857169251099652,-0.009601056982681084,-0.009601056982681084,0.5949951171875,0.59853515625,0.0035400390625,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=2.0,eps=0.02",OK,"[0.00031, 0.000201, 1.4e-05, 0.0, 0.999475]",0.0006419370247841715,0.0006461941426004871,-0.000521794811733174,-0.000521794811733174,0.5949951171875,0.5949951171875,0.0,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=2.0,eps=0.05",OK,"[0.000775, 0.000501, 3.5e-05, 0.0, 0.998688]",0.0016048416266685906,0.0016154844188746983,-0.0013044863669645738,-0.0013044863669645738,0.5949951171875,0.5947021484375,-0.0002929687499999556,
only_verbosity,"[0.0, 0.0, 0.0, 0.0, 1.0]",Fair,"alpha=2.0,eps=0.1",OK,"[0.001551, 0.001003, 7.1e-05, 0.0, 0.997376]",0.0032096840961853947,0.003230969681907812,-0.002608973366543167,-0.002608973366543167,0.5949951171875,0.5946533203125,-0.0003417968750000222,
